Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.85714285714  ,  6.0  ,  4.8447593483  ,  9  ,  102  ,  58.90744  ,
PacketMinSketch ,  32 ,  6 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.6  ,  5.0  ,  3.12466413016  ,  8  ,  70  ,  37.85612  ,
PacketMinSketch ,  32 ,  6 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.26666666667  ,  4.0  ,  1.77252366644  ,  7  ,  40  ,  21.13398  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  2.0  ,  6.07692307692  ,  4.50918639025  ,  10  ,  103  ,  54.93176  ,
PacketMinSketch ,  32 ,  7 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.5  ,  5.0  ,  2.96366670341  ,  9  ,  71  ,  35.60907  ,
PacketMinSketch ,  32 ,  7 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.28571428571  ,  4.5  ,  1.86285667303  ,  7  ,  36  ,  22.09126  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  34.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.85714285714  ,  6.11764705882  ,  4.41205678645  ,  9  ,  104  ,  53.44918  ,
PacketMinSketch ,  32 ,  8 ,  2 ,  1 ,  66.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.5  ,  5.0  ,  3.08715807709  ,  9  ,  72  ,  36.94336  ,
PacketMinSketch ,  32 ,  8 ,  4 ,  1 ,  130.0  ,  100000 ,  4 ,  0.0  ,  0  ,  5  ,  2.1218  ,  2  ,  16  ,  9.90448  ,  1.35714285714  ,  5.0  ,  1.8879455993  ,  7  ,  38  ,  22.4095  ,




