Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  50  ,  50  ,  50.0  ,  1.47272727273  ,  2.36363636364  ,  1.91691381818  ,  81  ,  130  ,  105.43026  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  51  ,  51  ,  51.0  ,  1.46428571429  ,  2.35714285714  ,  1.91038303571  ,  82  ,  132  ,  106.98145  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  52  ,  52  ,  52.0  ,  1.45614035088  ,  2.35087719298  ,  1.90281105263  ,  83  ,  134  ,  108.46023  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  53  ,  53  ,  53.0  ,  1.44827586207  ,  2.34482758621  ,  1.89713741379  ,  84  ,  136  ,  110.03397  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  54  ,  54  ,  54.0  ,  1.4406779661  ,  2.33898305085  ,  1.89025610169  ,  85  ,  138  ,  111.52511  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  55  ,  55  ,  55.0  ,  1.43333333333  ,  2.33333333333  ,  1.88270333333  ,  86  ,  140  ,  112.9622  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  56  ,  56  ,  56.0  ,  1.4262295082  ,  2.32786885246  ,  1.87577737705  ,  87  ,  142  ,  114.42242  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  57  ,  57  ,  57.0  ,  1.41935483871  ,  2.32258064516  ,  1.87102983871  ,  88  ,  144  ,  116.00385  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  58  ,  58  ,  58.0  ,  1.4126984127  ,  2.31746031746  ,  1.86443809524  ,  89  ,  146  ,  117.4596  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  59  ,  59  ,  59.0  ,  1.40625  ,  2.3125  ,  1.85840265625  ,  90  ,  148  ,  118.93777  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  60  ,  60  ,  60.0  ,  1.4  ,  2.30769230769  ,  1.85417230769  ,  91  ,  150  ,  120.5212  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  61  ,  61  ,  61.0  ,  1.39393939394  ,  2.30303030303  ,  1.84873257576  ,  92  ,  152  ,  122.01635  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  62  ,  62  ,  62.0  ,  1.38805970149  ,  2.29850746269  ,  1.8444061194  ,  93  ,  154  ,  123.57521  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  63  ,  63  ,  63.0  ,  1.38235294118  ,  2.29411764706  ,  1.83716426471  ,  94  ,  156  ,  124.92717  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  64  ,  64  ,  64.0  ,  1.3768115942  ,  3.21739130435  ,  1.86021333333  ,  95  ,  222  ,  128.35472  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  65  ,  65  ,  65.0  ,  1.37142857143  ,  3.21428571429  ,  1.88643385714  ,  96  ,  225  ,  132.05037  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  66  ,  66  ,  66.0  ,  1.3661971831  ,  3.21126760563  ,  1.90710239437  ,  97  ,  228  ,  135.40427  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  67  ,  67  ,  67.0  ,  1.36111111111  ,  3.20833333333  ,  1.92813263889  ,  98  ,  231  ,  138.82555  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  68  ,  68  ,  68.0  ,  1.35616438356  ,  3.20547945205  ,  1.95206260274  ,  99  ,  234  ,  142.50057  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  69  ,  69  ,  69.0  ,  1.35135135135  ,  3.2027027027  ,  1.97290783784  ,  100  ,  237  ,  145.99518  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  70  ,  70  ,  70.0  ,  1.34666666667  ,  3.2  ,  1.99627733333  ,  101  ,  240  ,  149.7208  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  71  ,  71  ,  71.0  ,  1.34210526316  ,  3.19736842105  ,  2.01335802632  ,  102  ,  243  ,  153.01521  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  72  ,  72  ,  72.0  ,  1.33766233766  ,  3.19480519481  ,  2.0324961039  ,  103  ,  246  ,  156.5022  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  73  ,  73  ,  73.0  ,  1.33333333333  ,  3.19230769231  ,  2.04947820513  ,  104  ,  249  ,  159.8593  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  74  ,  74  ,  74.0  ,  1.32911392405  ,  3.18987341772  ,  2.06870594937  ,  105  ,  252  ,  163.42777  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  75  ,  75  ,  75.0  ,  1.325  ,  3.1875  ,  2.082501625  ,  106  ,  255  ,  166.60013  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  76  ,  76  ,  76.0  ,  1.32098765432  ,  3.18518518519  ,  2.1018637037  ,  107  ,  258  ,  170.25096  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  77  ,  77  ,  77.0  ,  1.31707317073  ,  3.18292682927  ,  2.12250158537  ,  108  ,  261  ,  174.04513  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  78  ,  78  ,  78.0  ,  1.31325301205  ,  3.18072289157  ,  2.13728337349  ,  109  ,  264  ,  177.39452  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  79  ,  79  ,  79.0  ,  1.30952380952  ,  3.17857142857  ,  2.15308392857  ,  110  ,  267  ,  180.85905  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  80  ,  80  ,  80.0  ,  1.30588235294  ,  3.17647058824  ,  2.16729470588  ,  111  ,  270  ,  184.22005  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  81  ,  81  ,  81.0  ,  1.3023255814  ,  3.17441860465  ,  2.18021651163  ,  112  ,  273  ,  187.49862  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  82  ,  82  ,  82.0  ,  1.29885057471  ,  3.1724137931  ,  2.19624494253  ,  113  ,  276  ,  191.07331  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  83  ,  83  ,  83.0  ,  1.29545454545  ,  3.17045454545  ,  2.21637875  ,  114  ,  279  ,  195.04133  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  84  ,  84  ,  84.0  ,  1.29213483146  ,  3.16853932584  ,  2.2325752809  ,  115  ,  282  ,  198.6992  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  85  ,  85  ,  85.0  ,  1.28888888889  ,  3.16666666667  ,  2.24684877778  ,  116  ,  285  ,  202.21639  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  86  ,  86  ,  86.0  ,  1.28571428571  ,  3.16483516484  ,  2.25875846154  ,  117  ,  288  ,  205.54702  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  87  ,  87  ,  87.0  ,  1.28260869565  ,  3.16304347826  ,  2.27008826087  ,  118  ,  291  ,  208.84812  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  88  ,  88  ,  88.0  ,  1.27956989247  ,  3.16129032258  ,  2.28697526882  ,  119  ,  294  ,  212.6887  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  89  ,  89  ,  89.0  ,  1.27659574468  ,  3.15957446809  ,  2.29261191489  ,  120  ,  297  ,  215.50552  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  90  ,  90  ,  90.0  ,  1.27368421053  ,  3.15789473684  ,  2.31144294737  ,  121  ,  300  ,  219.58708  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  91  ,  91  ,  91.0  ,  1.27083333333  ,  3.15625  ,  2.3198325  ,  122  ,  303  ,  222.70392  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  92  ,  92  ,  92.0  ,  1.26804123711  ,  3.15463917526  ,  2.33448360825  ,  123  ,  306  ,  226.44491  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  93  ,  93  ,  93.0  ,  1.26530612245  ,  3.15306122449  ,  2.34629959184  ,  124  ,  309  ,  229.93736  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  94  ,  94  ,  94.0  ,  1.26262626263  ,  3.15151515152  ,  2.35930838384  ,  125  ,  312  ,  233.57153  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  95  ,  95  ,  95.0  ,  1.26  ,  3.15  ,  2.3667967  ,  126  ,  315  ,  236.67967  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  96  ,  96  ,  96.0  ,  1.25742574257  ,  3.14851485149  ,  2.37986287129  ,  127  ,  318  ,  240.36615  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  97  ,  97  ,  97.0  ,  1.25490196078  ,  3.14705882353  ,  2.39085421569  ,  128  ,  321  ,  243.86713  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  98  ,  98  ,  98.0  ,  1.25242718447  ,  3.14563106796  ,  2.40280631068  ,  129  ,  324  ,  247.48905  ,
PacketMinSketch ,  32 ,  5 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  99  ,  99  ,  99.0  ,  1.25  ,  3.14423076923  ,  2.41658894231  ,  130  ,  327  ,  251.32525  ,

PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  3  ,  3  ,  3.0  ,  1.25  ,  1.5  ,  1.37529375  ,  10  ,  12  ,  11.00235  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  4  ,  4  ,  4.0  ,  1.22222222222  ,  1.55555555556  ,  1.38933444444  ,  11  ,  14  ,  12.50401  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  5  ,  5  ,  5.0  ,  1.2  ,  1.6  ,  1.399931  ,  12  ,  16  ,  13.99931  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  6  ,  6  ,  6.0  ,  1.18181818182  ,  1.63636363636  ,  1.40840727273  ,  13  ,  18  ,  15.49248  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  7  ,  7  ,  7.0  ,  1.16666666667  ,  1.66666666667  ,  1.41594583333  ,  14  ,  20  ,  16.99135  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  8  ,  8  ,  8.0  ,  1.15384615385  ,  1.69230769231  ,  1.42321  ,  15  ,  22  ,  18.50173  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  9  ,  9  ,  9.0  ,  1.14285714286  ,  1.71428571429  ,  1.42916714286  ,  16  ,  24  ,  20.00834  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  10  ,  10  ,  10.0  ,  1.13333333333  ,  1.73333333333  ,  1.43340266667  ,  17  ,  26  ,  21.50104  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  11  ,  11  ,  11.0  ,  1.125  ,  1.75  ,  1.43808  ,  18  ,  28  ,  23.00928  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  12  ,  12  ,  12.0  ,  1.11764705882  ,  1.76470588235  ,  1.44065  ,  19  ,  30  ,  24.49105  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  13  ,  13  ,  13.0  ,  1.11111111111  ,  1.77777777778  ,  1.44450777778  ,  20  ,  32  ,  26.00114  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  14  ,  14  ,  14.0  ,  1.10526315789  ,  1.78947368421  ,  1.44748947368  ,  21  ,  34  ,  27.5023  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  15  ,  15  ,  15.0  ,  1.1  ,  1.8  ,  1.4502065  ,  22  ,  36  ,  29.00413  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  16  ,  16  ,  16.0  ,  1.09523809524  ,  1.80952380952  ,  1.45159285714  ,  23  ,  38  ,  30.48345  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  17  ,  17  ,  17.0  ,  1.09090909091  ,  1.81818181818  ,  1.45451227273  ,  24  ,  40  ,  31.99927  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  18  ,  18  ,  18.0  ,  1.08695652174  ,  1.82608695652  ,  1.45748434783  ,  25  ,  42  ,  33.52214  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  19  ,  19  ,  19.0  ,  1.08333333333  ,  2.625  ,  1.49987708333  ,  26  ,  63  ,  35.99705  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  20  ,  20  ,  20.0  ,  1.08  ,  2.64  ,  1.5809092  ,  27  ,  66  ,  39.52273  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  21  ,  21  ,  21.0  ,  1.07692307692  ,  2.65384615385  ,  1.65103538462  ,  28  ,  69  ,  42.92692  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  22  ,  22  ,  22.0  ,  1.07407407407  ,  2.66666666667  ,  1.72099  ,  29  ,  72  ,  46.46673  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  23  ,  23  ,  23.0  ,  1.07142857143  ,  2.67857142857  ,  1.79047214286  ,  30  ,  75  ,  50.13322  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  24  ,  24  ,  24.0  ,  1.06896551724  ,  2.68965517241  ,  1.84357310345  ,  31  ,  78  ,  53.46362  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  25  ,  25  ,  25.0  ,  1.06666666667  ,  2.7  ,  1.897479  ,  32  ,  81  ,  56.92437  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  26  ,  26  ,  26.0  ,  1.06451612903  ,  2.70967741935  ,  1.95142806452  ,  33  ,  84  ,  60.49427  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  27  ,  27  ,  27.0  ,  1.0625  ,  2.71875  ,  2.00034875  ,  34  ,  87  ,  64.01116  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  28  ,  28  ,  28.0  ,  1.06060606061  ,  2.72727272727  ,  2.04764787879  ,  35  ,  90  ,  67.57238  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  29  ,  29  ,  29.0  ,  1.05882352941  ,  2.73529411765  ,  2.08735705882  ,  36  ,  93  ,  70.97014  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  30  ,  30  ,  30.0  ,  1.05714285714  ,  2.74285714286  ,  2.12763  ,  37  ,  96  ,  74.46705  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  31  ,  31  ,  31.0  ,  1.05555555556  ,  2.75  ,  2.16358611111  ,  38  ,  99  ,  77.8891  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  32  ,  32  ,  32.0  ,  1.05405405405  ,  2.75675675676  ,  2.20336243243  ,  39  ,  102  ,  81.52441  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  33  ,  33  ,  33.0  ,  1.05263157895  ,  2.76315789474  ,  2.23643421053  ,  40  ,  105  ,  84.9845  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  34  ,  34  ,  34.0  ,  1.05128205128  ,  2.76923076923  ,  2.27146  ,  41  ,  108  ,  88.58694  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  35  ,  35  ,  35.0  ,  1.05  ,  2.775  ,  2.30162375  ,  42  ,  111  ,  92.06495  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  36  ,  36  ,  36.0  ,  1.0487804878  ,  2.78048780488  ,  2.32962585366  ,  43  ,  114  ,  95.51466  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  37  ,  37  ,  37.0  ,  1.90476190476  ,  2.7619047619  ,  2.33232761905  ,  80  ,  116  ,  97.95776  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  38  ,  38  ,  38.0  ,  1.88372093023  ,  2.74418604651  ,  2.31392  ,  81  ,  118  ,  99.49856  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  39  ,  39  ,  39.0  ,  1.86363636364  ,  2.72727272727  ,  2.29592340909  ,  82  ,  120  ,  101.02063  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  40  ,  40  ,  40.0  ,  1.84444444444  ,  2.71111111111  ,  2.27675555556  ,  83  ,  122  ,  102.454  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  41  ,  41  ,  41.0  ,  1.82608695652  ,  2.69565217391  ,  2.26105434783  ,  84  ,  124  ,  104.0085  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  42  ,  42  ,  42.0  ,  1.8085106383  ,  2.68085106383  ,  2.24495106383  ,  85  ,  126  ,  105.5127  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  43  ,  43  ,  43.0  ,  1.79166666667  ,  2.66666666667  ,  2.229490625  ,  86  ,  128  ,  107.01555  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  44  ,  44  ,  44.0  ,  1.77551020408  ,  2.65306122449  ,  2.21587795918  ,  87  ,  130  ,  108.57802  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  45  ,  45  ,  45.0  ,  1.76  ,  2.64  ,  2.1996236  ,  88  ,  132  ,  109.98118  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  46  ,  46  ,  46.0  ,  1.74509803922  ,  2.62745098039  ,  2.18716921569  ,  89  ,  134  ,  111.54563  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  47  ,  47  ,  47.0  ,  1.73076923077  ,  2.61538461538  ,  2.17219115385  ,  90  ,  136  ,  112.95394  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  48  ,  48  ,  48.0  ,  1.71698113208  ,  2.60377358491  ,  2.16074132075  ,  91  ,  138  ,  114.51929  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  49  ,  49  ,  49.0  ,  1.7037037037  ,  2.59259259259  ,  2.14720962963  ,  92  ,  140  ,  115.94932  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  50  ,  50  ,  50.0  ,  1.69090909091  ,  2.58181818182  ,  2.13722290909  ,  93  ,  142  ,  117.54726  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  51  ,  51  ,  51.0  ,  1.67857142857  ,  2.57142857143  ,  2.12400017857  ,  94  ,  144  ,  118.94401  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  52  ,  52  ,  52.0  ,  1.66666666667  ,  2.56140350877  ,  2.11316473684  ,  95  ,  146  ,  120.45039  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  53  ,  53  ,  53.0  ,  1.65517241379  ,  2.55172413793  ,  2.1020737931  ,  96  ,  148  ,  121.92028  ,
